seqid,pos[w],gene
3R,51044981,AGAP010222
3R,51338893,AGAP010234
3R,51343089,AGAP010235
3R,51455071,AGAP010242
3R,51650525,AGAP010247
3R,51650525,AGAP010248
3R,51650525,AGAP010249
3R,51728016,AGAP010259
3R,51737614,AGAP010259
3R,52357341,AGAP010293
3R,52423200,AGAP010294
3R,52423509,AGAP010294
3R,52463729,AGAP010295
3L,1803685,AGAP010342
3L,1905713,AGAP010345
3L,2094375,AGAP010355
3L,2225515,AGAP029283
3L,2225515,AGAP029275
3L,2225625,AGAP029283
3L,2225625,AGAP029275
3L,2393015,AGAP010380
3L,2393015,AGAP010381
3L,2456100,AGAP010388
3L,2461423,AGAP010388
3L,2723211,AGAP010402
3L,2795705,AGAP010408
3L,2796454,AGAP010408
3L,2851671,AGAP010410
3L,2856930,AGAP010410
3L,2867494,AGAP010410
3L,2867494,AGAP010411
3L,2884138,AGAP010410
3L,3002155,AGAP010417
3L,3144858,AGAP028496
3L,3145112,AGAP028496
3L,3177000,AGAP010427
3L,3182931,AGAP010427
3L,3182931,AGAP010428
3L,3183033,AGAP010427
3L,3183033,AGAP010428
3L,3261101,AGAP010431
3L,3263561,AGAP010431
3L,3278265,AGAP010431
3L,3282263,AGAP010431
3L,3346242,AGAP010436
3L,3426326,AGAP028221
3L,3430329,AGAP028221
3L,3569780,AGAP010438
3L,3581496,AGAP010438
3L,3747650,AGAP010444
3L,3747753,AGAP010444
3L,3758149,AGAP010445
3L,3764970,AGAP010445
3L,3779459,AGAP010445
3L,3883151,AGAP010455
3L,3887151,AGAP010456
3L,3943229,AGAP010462
3L,3943229,AGAP010463
3L,4092925,AGAP010473
3L,4182546,AGAP010478
3L,4182546,AGAP010479
3L,5181534,AGAP010506
3L,5260276,AGAP010510
3L,5262270,AGAP010510
3L,5441910,AGAP028498
3L,5479460,AGAP010513
3L,5479751,AGAP010513
3L,5573996,AGAP010516
3L,5806936,AGAP010534
3L,5870225,AGAP010540
3L,5870344,AGAP010540
3L,5870466,AGAP010540
3L,5870567,AGAP010540
3L,5902653,AGAP010542
3L,6393029,AGAP028613
3L,6393029,AGAP010562
3L,6393386,AGAP028613
3L,6393386,AGAP010562
3L,6393493,AGAP028613
3L,6393493,AGAP010562
3L,6403334,AGAP010563
3L,6403747,AGAP010563
3L,6501789,AGAP029588
3L,6501789,AGAP010583
3L,6787199,AGAP010597
3L,6807345,AGAP010598
3L,7151036,AGAP010608
3L,7166965,AGAP010611
3L,7422127,AGAP010626
3L,7422230,AGAP010626
3L,7626928,AGAP010629
3L,7637003,AGAP010629
3L,7658195,AGAP029628
3L,7658583,AGAP029628
3L,7674587,AGAP029628
3L,7831245,AGAP029596
3L,7886589,AGAP029596
3L,7902628,AGAP010640
3L,8048138,AGAP029460
3L,8136052,AGAP010661
3L,8198377,AGAP010670
3L,8230227,AGAP010673
3L,8239815,AGAP010673
3L,8240397,AGAP010673
3L,8274718,AGAP010675
3L,8276033,AGAP010675
3L,8342808,AGAP010679
3L,8342808,AGAP010680
3L,8359774,AGAP010686
3L,8639785,AGAP010694
3L,8665936,AGAP010694
3L,8736463,AGAP029720
3L,8969867,AGAP029609
3L,8974839,AGAP010718
3L,9122994,AGAP010737
3L,9328640,AGAP029636
3L,9841418,AGAP029638
3L,9848314,AGAP029638
3L,10251556,AGAP029651
3L,10349081,AGAP010785
3L,10349081,AGAP010786
3L,10388991,AGAP029197
3L,10389120,AGAP029197
3L,10415087,AGAP010793
3L,10488321,AGAP029620
3L,10612027,AGAP010805
3L,10619120,AGAP010805
3L,10624302,AGAP010805
3L,10665194,AGAP010805
3L,10667301,AGAP010805
3L,10781947,AGAP029151
3L,10998975,AGAP029482
3L,11190795,AGAP010814
3L,11206889,AGAP010815
3L,11218755,AGAP010816
3L,11218977,AGAP010816
3L,11219478,AGAP010816
3L,11221053,AGAP010816
3L,11242098,AGAP010817
3L,11367940,AGAP029564
3L,11388020,AGAP029564
3L,11395391,AGAP029564
3L,11438735,AGAP029564
3L,11726268,AGAP010836
3L,11726268,AGAP029139
3L,11748436,AGAP029481
3L,11750833,AGAP029481
3L,11860813,AGAP010841
3L,11940745,AGAP010846
3L,11964808,AGAP010848
3L,11993309,AGAP010849
3L,11996544,AGAP010849
3L,11997169,AGAP010849
3L,12010956,AGAP010850
3L,12011121,AGAP010850
3L,12016755,AGAP010851
3L,12019427,AGAP010851
3L,12060893,AGAP029297
3L,12079734,AGAP010855
3L,12085463,AGAP010856
3L,12089099,AGAP010856
3L,12093420,AGAP010857
3L,12105662,AGAP028615
3L,12110111,AGAP010860
3L,12122493,AGAP029591
3L,12157675,AGAP010867
3L,12168242,AGAP010867
3L,12351600,AGAP010874
3L,12396178,AGAP029468
3L,12404134,AGAP029468
3L,12421168,AGAP010884
3L,12655172,AGAP010891
3L,12704455,AGAP010893
3L,12704832,AGAP010893
3L,12725316,AGAP010895
3L,12735732,AGAP010895
3L,12764483,AGAP028617
3L,12905313,AGAP028696
3L,12905313,AGAP028695
3L,13309717,AGAP010929
3L,13344165,AGAP010931
3L,13346787,AGAP010931
3L,13385142,AGAP010938
3L,13499114,AGAP010939
3L,13652024,AGAP010954
3L,13663475,AGAP010954
3L,13835257,AGAP010959
3L,13836187,AGAP010959
3L,13839824,AGAP010960
3L,13839824,AGAP010961
3L,13964354,AGAP010966
3L,13979944,AGAP028701
3L,13980175,AGAP028701
3L,13983163,AGAP028702
3L,13983278,AGAP028702
3L,13983649,AGAP028702
3L,13984983,AGAP028702
3L,14150066,AGAP010970
3L,14248654,AGAP010970
3L,14451341,AGAP010981
3L,14490228,AGAP010985
3L,14490228,AGAP029623
3L,14490617,AGAP010985
3L,14490617,AGAP029623
3L,14491083,AGAP010985
3L,14491083,AGAP029623
3L,14491083,AGAP029783
3L,14496494,AGAP010985
3L,14496494,AGAP029784
3L,14497869,AGAP010985
3L,14516366,AGAP010985
3L,14523386,AGAP010993
3L,14523386,AGAP010994
3L,14523386,AGAP010995
3L,14533214,AGAP010997
3L,14533214,AGAP010998
3L,14547777,AGAP011006
3L,14547997,AGAP011006
3L,14547997,AGAP011007
3L,14553376,AGAP011009
3L,14553376,AGAP011010
3L,14565975,AGAP011015
3L,14565975,AGAP011016
3L,14568677,AGAP011017
3L,14576480,AGAP011022
3L,14631195,AGAP011030
3L,14631408,AGAP011030
3L,14761778,AGAP011032
3L,15303252,AGAP011034
3L,15767092,AGAP011049
3L,15797067,AGAP011055
3L,15803879,AGAP011058
3L,15803879,AGAP011059
3L,15806013,AGAP011060
3L,15826763,AGAP011062
3L,16089509,AGAP011063
3L,16299847,AGAP028688
3L,16299847,AGAP028689
3L,16300055,AGAP028688
3L,16300055,AGAP028689
3L,16300426,AGAP028689
3L,16308789,AGAP011078
3L,16308789,AGAP011079
3L,16329413,AGAP011082
3L,16330361,AGAP011082
3L,16334828,AGAP011082
3L,16340322,AGAP011082
3L,16342614,AGAP011082
3L,16342614,AGAP011083
3L,16343701,AGAP011083
3L,16356354,AGAP011085
3L,16357480,AGAP011085
3L,16358547,AGAP011085
3L,16665212,AGAP011095
3L,16817455,AGAP011097
3L,16850816,AGAP011097
3L,16880798,AGAP011099
3L,16922729,AGAP011099
3L,17013378,AGAP011109
3L,17215529,AGAP011113
3L,17224251,AGAP011114
3L,17224251,AGAP011115
3L,17279258,AGAP011117
3L,17296111,AGAP011118
3L,17296736,AGAP011118
3L,17306055,AGAP011118
3L,17307692,AGAP011118
3L,17315895,AGAP011118
3L,17332540,AGAP011120
3L,17390591,AGAP011122
3L,17598916,AGAP029494
3L,17806086,AGAP011138
3L,18009222,AGAP011153
3L,18039951,AGAP011153
3L,18040400,AGAP011153
3L,18207393,AGAP011168
3L,18207393,AGAP011169
3L,18227800,AGAP011171
3L,18227800,AGAP011172
3L,18271368,AGAP011177
3L,18280025,AGAP011179
3L,18282193,AGAP011179
3L,18352827,AGAP011186
3L,18354968,AGAP011186
3L,18843717,AGAP011188
3L,18846486,AGAP011188
3L,18888389,AGAP011192
3L,19386602,AGAP029633
3L,19390832,AGAP029633
3L,19403265,AGAP029633
3L,19406503,AGAP029633
3L,19417960,AGAP011210
3L,19417960,AGAP011211
3L,19437351,AGAP029630
3L,19437351,AGAP011215
3L,19438196,AGAP029630
3L,19438196,AGAP011215
3L,19471359,AGAP011218
3L,19483511,AGAP028516
3L,19483511,AGAP011220
3L,19492539,AGAP011222
3L,19515926,AGAP011222
3L,19539265,AGAP011223
3L,19539917,AGAP011223
3L,19539917,AGAP011224
3L,19542477,AGAP011225
3L,19810727,AGAP011229
3L,19816159,AGAP011229
3L,19929736,AGAP028623
3L,19952699,AGAP011242
3L,19957643,AGAP011242
3L,19974889,AGAP011242
3L,19977225,AGAP011242
3L,19991455,AGAP011247
3L,20003492,AGAP011250
3L,20012170,AGAP011250
3L,20013990,AGAP011250
3L,20016816,AGAP011250
3L,20075884,AGAP011251
3L,20081273,AGAP011252
3L,20097411,AGAP011253
3L,20249379,AGAP011255
3L,20253103,AGAP011255
3L,20253762,AGAP011255
3L,20260247,AGAP011255
3L,20437000,AGAP028624
3L,20442734,AGAP028624
3L,20443183,AGAP028624
3L,20465105,AGAP028624
3L,20466188,AGAP028624
3L,20505931,AGAP011279
3L,20527391,AGAP011280
3L,20544505,AGAP011283
3L,20552964,AGAP011284
3L,20559386,AGAP011285
3L,20613382,AGAP011293
3L,20631132,AGAP029293
3L,20634774,AGAP029293
3L,20650126,AGAP029513
3L,20681501,AGAP029513
3L,20690138,AGAP011298
3L,20690138,AGAP011299
3L,20844334,AGAP011312
3L,20878825,AGAP011313
3L,20949482,AGAP011318
3L,20950650,AGAP011318
3L,20956632,AGAP011318
3L,21021053,AGAP011320
3L,21021053,AGAP011321
3L,21030598,AGAP011320
3L,21036409,AGAP011320
3L,21051913,AGAP011322
3L,21061229,AGAP011322
3L,21068840,AGAP011322
3L,21070096,AGAP011322
3L,21088534,AGAP011324
3L,21088671,AGAP011324
3L,21088926,AGAP011324
3L,21089146,AGAP011324
3L,21098214,AGAP011325
3L,21098328,AGAP011325
3L,21098444,AGAP011325
3L,21100539,AGAP011325
3L,21104456,AGAP028071
3L,21104692,AGAP028071
3L,21104821,AGAP028071
3L,21105645,AGAP028071
3L,21105907,AGAP028071
3L,21113624,AGAP011327
3L,21113624,AGAP011328
3L,21114476,AGAP011327
3L,21114476,AGAP011328
3L,21115195,AGAP011328
3L,21144197,AGAP011331
3L,21161581,AGAP011333
3L,21167907,AGAP011333
3L,21176418,AGAP011333
3L,21177790,AGAP011333
3L,21184920,AGAP011333
3L,21186552,AGAP011333
3L,21311368,AGAP011334
3L,21317854,AGAP011334
3L,21322866,AGAP011334
3L,21344452,AGAP011334
3L,21345580,AGAP011334
3L,21466911,AGAP011341
3L,21533818,AGAP011348
3L,21537584,AGAP011348
3L,21592671,AGAP011349
3L,21594758,AGAP011349
3L,21595663,AGAP011349
3L,21611174,AGAP011349
3L,21645903,AGAP011351
3L,21702378,AGAP011355
3L,21702588,AGAP011355
3L,21716215,AGAP011355
3L,21793627,AGAP011355
3L,21915446,AGAP011360
3L,21918497,AGAP011360
3L,21918624,AGAP011360
3L,21922852,AGAP011360
3L,21929635,AGAP011360
3L,21933757,AGAP011360
3L,21934002,AGAP011360
3L,21935592,AGAP011360
3L,21992948,AGAP011363
3L,21997148,AGAP011363
3L,21999381,AGAP011363
3L,22010090,AGAP011363
3L,22012363,AGAP011363
3L,22044986,AGAP011370
3L,22064704,AGAP011370
3L,22776984,AGAP011379
3L,22799832,AGAP011379
3L,22988304,AGAP011379
3L,23001928,AGAP011383
3L,23020033,AGAP011384
3L,23053709,AGAP011384
3L,23094516,AGAP011384
3L,23145235,AGAP011384
3L,23154902,AGAP011384
3L,23166157,AGAP011384
3L,23175449,AGAP011384
3L,23184329,AGAP011384
3L,23271300,AGAP029131
3L,23276135,AGAP011388
3L,23281481,AGAP011388
3L,23469219,AGAP011393
3L,23560300,AGAP011395
3L,23588075,AGAP011395
3L,23600015,AGAP029051
3L,23618179,AGAP029051
3L,23622835,AGAP029051
3L,23638854,AGAP029051
3L,23639628,AGAP029051
3L,23668892,AGAP029051
3L,23669620,AGAP029051
3L,23891773,AGAP029739
3L,23891773,AGAP028684
3L,23906781,AGAP028668
3L,23916096,AGAP029787
3L,23925467,AGAP028671
3L,23925467,AGAP028672
3L,23926693,AGAP028672
3L,23926924,AGAP028672
3L,23946864,AGAP028625
3L,23979897,AGAP011414
3L,23984175,AGAP011414
3L,24014173,AGAP011414
3L,24116766,AGAP011417
3L,24130254,AGAP011417
3L,24139369,AGAP011417
3L,24146895,AGAP011417
3L,24147067,AGAP011417
3L,24149049,AGAP011417
3L,24211840,AGAP029746
3L,24224840,AGAP028411
3L,24226308,AGAP028411
3L,24229802,AGAP028411
3L,24234665,AGAP028411
3L,24250005,AGAP028411
3L,24264957,AGAP028411
3L,24276248,AGAP028411
3L,24290625,AGAP028411
3L,24494022,AGAP011426
3L,24590756,AGAP011433
3L,24590890,AGAP011433
3L,24653267,AGAP029472
3L,24688662,AGAP029472
3L,24696699,AGAP029472
3L,24723670,AGAP011438
3L,24805112,AGAP029627
3L,24969025,AGAP011463
3L,25010936,AGAP028522
3L,25040427,AGAP011478
3L,25272265,AGAP011483
3L,25453981,AGAP011495
3L,25453981,AGAP011496
3L,25575469,AGAP029048
3L,25609636,AGAP029048
3L,25784177,AGAP011507
3L,26439591,AGAP011521
3L,26439591,AGAP011522
3L,26515392,AGAP029492
3L,26625204,AGAP029492
3L,26628049,AGAP029492
3L,26862412,AGAP011530
3L,26943369,AGAP011538
3L,26943369,AGAP011539
3L,27023628,AGAP029600
3L,27046459,AGAP029600
3L,27059007,AGAP029600
3L,27081122,AGAP011545
3L,27088783,AGAP011546
3L,27098610,AGAP028524
3L,27118360,AGAP028525
3L,27150739,AGAP028525
3L,27221216,AGAP011552
3L,27234435,AGAP011553
3L,27287979,AGAP011554
3L,27736786,AGAP029490
3L,27737727,AGAP029490
3L,27777900,AGAP011563
3L,27934719,AGAP011569
3L,27954604,AGAP011570
3L,28380486,AGAP027998
3L,28444195,AGAP011587
3L,29297155,AGAP011603
3L,29545659,AGAP011609
3L,29550661,AGAP011609
3L,29562016,AGAP011609
3L,29795955,AGAP011613
3L,29881158,AGAP028207
3L,29899119,AGAP011618
3L,29925384,AGAP011618
3L,29935388,AGAP011618
3L,29949752,AGAP011618
3L,30007764,AGAP028051
3L,30027728,AGAP011620
3L,30455838,AGAP028628
3L,30455838,AGAP011634
3L,30483645,AGAP011638
3L,30580858,AGAP011640
3L,30658678,AGAP011644
3L,31337994,AGAP011685
3L,31360749,AGAP011685
3L,31360749,AGAP028529
3L,31377994,AGAP011685
3L,31405837,AGAP011689
3L,31455067,AGAP029516
3L,31480644,AGAP011694
3L,31527819,AGAP011697
3L,31528344,AGAP011697
3L,31539363,AGAP029644
3L,31551658,AGAP029644
3L,31564890,AGAP029644
3L,31598552,AGAP029644
3L,31605689,AGAP029644
3L,31736348,AGAP029507
3L,32080086,AGAP029654
3L,32116274,AGAP011717
3L,32127152,AGAP011717
3L,32318478,AGAP029333
3L,32654973,AGAP011736
3L,32689237,AGAP029515
3L,32725486,AGAP029515
3L,32752693,AGAP029515
3L,32797022,AGAP028536
3L,32845765,AGAP011745
3L,32990805,AGAP011763
3L,33042781,AGAP011768
3L,33106532,AGAP011770
3L,33119970,AGAP011772
3L,33269758,AGAP011787
3L,33340042,AGAP011803
3L,33829003,AGAP011822
3L,33876730,AGAP011828
3L,33925029,AGAP011839
3L,33974539,AGAP029637
3L,34017331,AGAP011849
3L,34031291,AGAP011849
3L,34031291,AGAP011848
3L,34061903,AGAP029760
3L,34061903,AGAP028596
3L,34100849,AGAP011852
3L,34310411,AGAP011870
3L,34315441,AGAP011870
3L,34318695,AGAP011870
3L,34442993,AGAP011870
3L,34475467,AGAP011870
3L,34523482,AGAP011870
3L,34528646,AGAP011870
3L,34592669,AGAP011875
3L,34597313,AGAP011875
3L,34609123,AGAP011879
3L,34609123,AGAP011880
3L,34631174,AGAP011886
3L,34631174,AGAP011887
3L,34634066,AGAP011888
3L,34634312,AGAP011888
3L,35227598,AGAP028679
3L,35227598,AGAP011929
3L,35362621,AGAP011936
3L,35412656,AGAP011940
3L,35474106,AGAP011944
3L,35474106,AGAP011945
3L,35474710,AGAP011944
3L,35474710,AGAP011945
3L,35478157,AGAP011947
3L,35527543,AGAP011956
3L,35544478,AGAP011956
3L,35578789,AGAP011957
3L,35630238,AGAP011962
3L,35696264,AGAP011969
3L,35696264,AGAP011970
3L,35697159,AGAP011969
3L,35697159,AGAP011970
3L,35698109,AGAP011970
3L,35698109,AGAP011971
3L,35706871,AGAP028030
3L,35888285,AGAP011985
3L,35904782,AGAP029538
3L,35954913,AGAP029538
3L,35956660,AGAP029538
3L,35956809,AGAP029538
3L,35969632,AGAP029538
3L,36010161,AGAP029590
3L,36023905,AGAP029590
3L,36090651,AGAP012005
3L,36149013,AGAP012006
3L,36152005,AGAP012006
3L,36154449,AGAP012006
3L,36167100,AGAP012006
3L,36209651,AGAP012008
3L,36213080,AGAP012008
3L,36215613,AGAP012008
3L,36296449,AGAP012012
3L,36307720,AGAP012014
3L,36308284,AGAP012014
3L,36312343,AGAP012014
3L,36533726,AGAP012023
3L,36534312,AGAP012023
3L,36540965,AGAP012026
3L,36576219,AGAP012026
3L,36594295,AGAP012026
3L,36595562,AGAP012026
3L,36638574,AGAP012026
3L,36653093,AGAP028157
3L,36766342,AGAP029503
3L,36857922,AGAP012047
3L,36861717,AGAP012048
3L,36868982,AGAP012048
3L,36934185,AGAP029263
3L,36934185,AGAP029259
3L,37067621,AGAP029616
3L,37088150,AGAP029616
3L,37096234,AGAP029616
3L,37103759,AGAP029616
3L,37108443,AGAP029616
3L,37123117,AGAP029616
3L,37127012,AGAP029616
3L,37128513,AGAP029616
3L,37205055,AGAP029469
3L,37239589,AGAP029469
3L,37353209,AGAP012068
3L,37353505,AGAP012068
3L,37364474,AGAP012069
3L,37367359,AGAP012070
3L,37505576,AGAP012087
3L,37570406,AGAP012090
3L,37575280,AGAP012090
3L,37610557,AGAP029122
3L,37614736,AGAP029122
3L,37621591,AGAP029122
3L,37686785,AGAP012103
3L,37838454,AGAP012120
3L,37838454,AGAP012121
3L,37912796,AGAP012125
3L,37912796,AGAP012126
3L,38020419,AGAP012141
3L,38040214,AGAP012141
3L,38074903,AGAP012148
3L,38089160,AGAP012154
3L,38108841,AGAP012156
3L,38124652,AGAP012160
3L,38125888,AGAP012160
3L,38145703,AGAP012161
3L,38147683,AGAP012161
3L,38151012,AGAP012161
3L,38151907,AGAP012161
3L,38207665,AGAP012163
3L,38209606,AGAP012163
3L,38223929,AGAP012163
3L,38240484,AGAP012164
3L,38262990,AGAP012168
3L,38284912,AGAP029607
3L,38286648,AGAP029607
3L,38336169,AGAP012175
3L,38420421,AGAP012181
3L,38529659,AGAP012186
3L,38551408,AGAP012190
3L,38794057,AGAP029539
3L,38868346,AGAP029539
3L,38892296,AGAP029539
3L,38895768,AGAP029539
3L,39122417,AGAP012224
3L,39163595,AGAP028636
3L,39168993,AGAP028636
3L,39198230,AGAP012236
3L,39201569,AGAP012236
3L,39248963,AGAP012240
3L,39279526,AGAP012244
3L,39318807,AGAP012251
3L,39333412,AGAP012252
3L,39351215,AGAP012252
3L,39356213,AGAP012252
3L,39379140,AGAP012252
3L,39398836,AGAP012252
3L,39403610,AGAP029781
3L,39403610,AGAP029780
3L,39437938,AGAP012256
3L,39443671,AGAP012256
3L,39488729,AGAP012256
3L,39596507,AGAP012268
3L,39668917,AGAP012273
3L,39668917,AGAP012274
3L,39679514,AGAP012274
3L,39733062,AGAP012280
3L,39769439,AGAP012282
3L,39770570,AGAP012282
3L,39770839,AGAP012282
3L,39781860,AGAP029548
3L,39801772,AGAP012289
3L,39955131,AGAP012303
3L,40081072,AGAP028638
3L,40149829,AGAP012313
3L,40149829,AGAP012315
3L,40150181,AGAP012313
3L,40150181,AGAP012315
3L,40150181,AGAP012316
3L,40213365,AGAP012321
3L,40411908,AGAP028546
3L,40705654,AGAP029265
3L,40711876,AGAP012332
3L,40712358,AGAP012332
3L,40715095,AGAP012332
3L,40726149,AGAP012333
3L,40747773,AGAP028639
3L,40757884,AGAP012340
3L,40788426,AGAP012343
3L,40789770,AGAP012343
3L,40897166,AGAP028640
3L,41105810,AGAP012363
3L,41123818,AGAP012365
3L,41132374,AGAP012366
3L,41132374,AGAP012367
3L,41144337,AGAP012369
3L,41144337,AGAP029535
3L,41146093,AGAP029535
3L,41351197,AGAP012379
3L,41351197,AGAP012380
3L,41351197,AGAP012381
3L,41360179,AGAP012383
3L,41362030,AGAP012383
3L,41720168,AGAP012396
3L,41720168,AGAP012397
3L,41726784,AGAP012400
3L,41727389,AGAP012400
3L,41731753,AGAP012401
3L,41731753,AGAP012402
3L,41731753,AGAP012403
3L,41754466,AGAP012404
3L,41754466,AGAP012406
3L,41759656,AGAP012406
3L,41768610,AGAP012407
3L,41768610,AGAP012408
X,247,AGAP000002
X,132432,AGAP000011
X,161075,AGAP000013
X,178659,AGAP000015
X,216671,AGAP000017
X,241305,AGAP000018
X,250460,AGAP000018
X,256083,AGAP000018
X,287582,AGAP000019
X,287712,AGAP000019
X,308298,AGAP000022
X,308948,AGAP000022
X,312211,AGAP000022
X,314761,AGAP000021
X,364604,AGAP000028
X,365559,AGAP000028
X,388298,AGAP000029
X,408371,AGAP000032
X,409940,AGAP000032
X,410560,AGAP000032
X,410752,AGAP000032
X,449572,AGAP000035
X,470935,AGAP000037
X,476410,AGAP000037
X,496551,AGAP000039
X,514699,AGAP000041
X,540620,AGAP000042
X,554651,AGAP029436
X,696356,AGAP000045
X,698752,AGAP000045
X,721845,AGAP000045
X,723785,AGAP000045
X,778354,AGAP000048
X,827569,AGAP000051
X,828738,AGAP000051
X,844146,AGAP000053
X,896646,AGAP029508
X,942367,AGAP000058
X,968186,AGAP000062
X,981611,AGAP000063
X,1009690,AGAP013381
X,1057140,AGAP000068
X,1100336,AGAP000070
X,1160339,AGAP000073
X,1252752,AGAP000075
X,1260563,AGAP000076
X,1290986,AGAP000080
X,1322522,AGAP000080
X,1349103,AGAP000080
X,1423962,AGAP000081
X,1423962,AGAP000082
X,1424382,AGAP000082
X,1425862,AGAP000082
X,1449970,AGAP029109
X,1451818,AGAP029109
X,1458339,AGAP029109
X,1458339,AGAP000088
X,1458339,AGAP013490
X,1545022,AGAP013034
X,1571092,AGAP000097
X,1592343,AGAP000099
X,1604729,AGAP000099
X,1612385,AGAP000099
X,1618284,AGAP000099
X,1748276,AGAP000105
X,1805507,AGAP000112
X,1805507,AGAP000113
X,1829772,AGAP000112
X,1878113,AGAP000114
X,1972223,AGAP000121
X,2052952,AGAP013373
X,2128972,AGAP000138
X,2174646,AGAP000142
X,2183330,AGAP000143
X,2198333,AGAP000144
X,2201242,AGAP000144
X,2218965,AGAP000145
X,2221151,AGAP000145
X,2223239,AGAP000145
X,2223610,AGAP000145
X,2224280,AGAP000145
X,2224580,AGAP000145
X,2225215,AGAP000145
X,2329863,AGAP000147
X,2489347,AGAP000155
X,2735728,AGAP000156
X,2741209,AGAP000156
X,2775264,AGAP000158
X,2782449,AGAP000159
X,2784889,AGAP000159
X,2787017,AGAP000159
X,2787626,AGAP000159
X,2793833,AGAP000159
X,2795872,AGAP000159
X,2816935,AGAP000159
X,2848772,AGAP000164
X,2848772,AGAP000165
X,2872605,AGAP000168
X,2872848,AGAP000168
X,2873445,AGAP000168
X,2875719,AGAP000168
X,2876391,AGAP000168
X,2888855,AGAP000168
X,2899576,AGAP000169
X,2901139,AGAP000169
X,2902402,AGAP000169
X,2953470,AGAP029604
X,3042148,AGAP000185
X,3043070,AGAP000185
X,3044935,AGAP000185
X,3072552,AGAP000188
X,3076296,AGAP000188
X,3108533,AGAP000190
X,3112230,AGAP000190
X,3115436,AGAP000190
X,3123783,AGAP000190
X,3145740,AGAP000190
X,3147979,AGAP000190
X,3149969,AGAP000190
X,3150218,AGAP000190
X,3184548,AGAP000193
X,3221617,AGAP000198
X,3233970,AGAP000198
X,3251433,AGAP000198
X,3274815,AGAP000200
X,3278768,AGAP000201
X,3359419,AGAP000203
X,3395519,AGAP000205
X,3432671,AGAP029050
X,3439728,AGAP029050
X,3466153,AGAP000209
X,3482954,AGAP000211
X,3482954,AGAP000214
X,3483393,AGAP000211
X,3483393,AGAP000214
X,3486310,AGAP000214
X,3486310,AGAP000213
X,3559723,AGAP000215
X,3632059,AGAP000217
X,4135288,AGAP000222
X,4150949,AGAP000222
X,4159312,AGAP000222
X,4171945,AGAP000223
X,4175940,AGAP000223
X,4191000,AGAP000225
X,4201554,AGAP000225
X,4209312,AGAP000225
X,4226528,AGAP000225
X,4280151,AGAP000228
X,4282732,AGAP000228
X,4284464,AGAP000228
X,4308345,AGAP000228
X,4322439,AGAP000228
X,4322577,AGAP000228
X,4376914,AGAP000232
X,4393009,AGAP000234
X,4397051,AGAP000234
X,4397051,AGAP013530
X,4398704,AGAP000234
X,4415540,AGAP000235
X,4473456,AGAP000237
X,4474286,AGAP000237
X,4507336,AGAP000240
X,4519182,AGAP000241
X,4539159,AGAP000243
X,4571874,AGAP000247
X,4571874,AGAP000248
X,4575632,AGAP000247
X,4575632,AGAP000248
X,4577779,AGAP000247
X,4585125,AGAP000247
X,4586129,AGAP000247
X,4610134,AGAP000252
X,4610134,AGAP000253
X,4789653,AGAP000254
X,4819961,AGAP000255
X,4840401,AGAP000255
X,4841016,AGAP000255
X,4872615,AGAP000255
X,4880846,AGAP000255
X,4894166,AGAP000255
X,4895635,AGAP013258
X,4922244,AGAP000261
X,4928489,AGAP000262
X,4956813,AGAP000267
X,4961599,AGAP000268
X,4998261,AGAP000273
X,4998604,AGAP000273
X,5003233,AGAP000273
X,5003431,AGAP000273
X,5010267,AGAP000275
X,5010267,AGAP012953
X,5048575,AGAP000281
X,5053254,AGAP000281
X,5058164,AGAP000281
X,5066661,AGAP000281
X,5072380,AGAP000281
X,5108653,AGAP000283
X,5165989,AGAP000292
X,5168450,AGAP000292
X,5172339,AGAP000292
X,5179611,AGAP000292
X,5182045,AGAP000292
X,5183638,AGAP000292
X,5199965,AGAP000293
X,5279248,AGAP000294
X,5309925,AGAP000295
X,5313594,AGAP000296
X,5323840,AGAP000298
X,5327912,AGAP000299
X,5337192,AGAP000299
X,5337192,AGAP000300
X,5349809,AGAP000300
X,5349809,AGAP000301
X,5360385,AGAP000300
X,5361233,AGAP000300
X,5371623,AGAP000303
X,5455201,AGAP000309
X,5456937,AGAP000309
X,5503929,AGAP000313
X,5664248,AGAP000319
X,5679708,AGAP000320
X,5684857,AGAP000320
X,5688195,AGAP000320
X,5691570,AGAP000320
X,5701539,AGAP000321
X,5715415,AGAP013441
X,5800508,AGAP000331
X,5813152,AGAP000331
X,5823465,AGAP000331
X,5837111,AGAP000331
X,5851785,AGAP000332
X,5862643,AGAP000334
X,5865824,AGAP000336
X,5910463,AGAP000343
X,5925232,AGAP013476
X,5965806,AGAP000344
X,5986833,AGAP000345
X,5988555,AGAP000345
X,6056246,AGAP013397
X,6128497,AGAP000346
X,6141107,AGAP000348
X,6215260,AGAP000351
X,6236184,AGAP000351
X,6239111,AGAP000351
X,6239246,AGAP000351
X,6239931,AGAP000351
X,6240540,AGAP000351
X,6244602,AGAP000351
X,6259232,AGAP000351
X,6368548,AGAP000359
X,6371186,AGAP000359
X,6795792,AGAP000368
X,6796923,AGAP000368
X,6800346,AGAP000368
X,6801552,AGAP000368
X,6803931,AGAP000368
X,6805791,AGAP000372
X,6874512,AGAP000377
X,6876491,AGAP000377
X,7000317,AGAP000383
X,7004220,AGAP000383
X,7024771,AGAP000383
X,7026996,AGAP000383
X,7075197,AGAP029657
